ames_order,overall_quality,year_built,year_sold,first_floor_sqft,second_floor_sqft,living_area_sqft,basement_sqft,garage_cars,garage_area_sqft,sale_price_usd
2517,8,1995,2006,1494,0,1494,1494,2,481,270000
2518,6,1977,2006,1208,0,1208,1208,2,546,165000
2519,8,1980,2006,1235,0,1235,1235,2,484,214000
2520,8,1980,2006,1036,0,1036,1036,2,484,188000
2521,8,1980,2006,1226,0,1226,1226,2,484,190000
2522,8,1978,2006,1226,0,1226,1226,2,484,170000
2523,9,1981,2006,1842,0,1842,1842,3,894,385000
2524,5,1972,2006,1193,0,1193,1153,2,501,146500
2525,7,1968,2006,1222,698,1920,570,2,487,170000
2526,7,1968,2006,2156,0,2156,1568,2,508,262500
2527,6,1968,2006,708,708,1416,708,2,776,179900
2528,6,1968,2006,1512,1142,2654,1054,2,619,250000
2529,6,1972,2006,1012,778,1790,732,2,484,165150
2530,7,1967,2006,1334,0,1334,1334,2,477,164500
2531,7,1969,2006,1164,0,1164,1164,2,528,140000
2532,5,1967,2006,980,0,980,980,1,384,135500
2533,5,1968,2006,1051,0,1051,1051,2,504,142000
2534,5,1968,2006,884,886,1770,900,2,530,155000
2535,6,1968,2006,976,0,976,976,2,504,157500
2536,5,1968,2006,1052,0,1052,1052,1,288,138500
2537,5,1968,2006,898,0,898,833,1,326,140000
2538,5,1966,2006,1051,0,1051,1051,1,264,124400
2539,5,1967,2006,1141,0,1141,1141,1,568,158000
2540,5,1965,2006,1200,0,1200,864,2,884,146000
2541,6,1971,2006,1097,896,1993,825,2,495,190000
2542,5,1961,2006,1050,0,1050,1050,1,368,136500
2543,5,1958,2006,864,0,864,864,2,624,129900
2544,5,1959,2006,1712,0,1712,1626,2,588,145000
2545,6,1965,2006,1565,0,1565,1187,1,299,185900
2546,6,1964,2006,1251,0,1251,1251,1,461,160000
2547,6,1964,2006,1488,0,1488,1008,2,430,167000
2548,5,1964,2006,720,720,1440,720,2,480,157500
2549,6,1958,2006,1095,0,1095,588,1,264,140000
2550,5,1958,2006,1053,0,1053,1008,2,750,150000
2551,5,1960,2006,1248,0,1248,1248,1,286,151500
2552,6,1934,2006,816,0,816,816,1,240,129800
2553,5,1954,2006,1008,0,1008,1008,1,275,137000
2554,5,1947,2006,1043,0,1043,938,1,273,137000
2555,4,1946,2006,774,456,1230,747,1,305,121600
2556,4,1923,2006,869,0,869,440,0,0,85500
2557,4,1926,2006,747,0,747,600,2,528,79900
2558,5,1908,2006,936,316,1252,504,2,576,127000
2559,5,1961,2006,1433,0,1433,1251,2,441,161000
2560,5,1952,2006,1624,0,1624,1444,1,240,146500
2561,5,1951,2006,1216,0,1216,1056,1,280,135000
2562,5,1951,2006,2136,0,2136,2136,2,528,137900
2563,6,1941,2006,958,620,1578,806,1,240,133000
2564,5,1949,2006,1024,704,1728,704,1,234,137000
2565,5,1954,2006,936,0,936,936,1,240,121000
2566,5,1967,2006,1584,0,1584,1584,2,506,119000
2567,6,1964,2006,1246,0,1246,1246,2,441,172000
2568,5,1961,2006,1235,0,1235,1235,2,480,98600
2569,7,1966,2006,1216,941,2157,924,2,487,226000
2570,5,1954,2006,1128,0,1128,936,1,286,118000
2571,8,1918,2006,1360,1360,3112,1360,2,795,235000
2572,6,1963,2006,1008,0,1008,1008,2,430,135000
2573,5,1962,2006,1190,0,1190,1106,2,540,132500
2574,5,1959,2006,1144,0,1144,1144,1,796,143000
2575,5,1957,2006,1364,0,1364,1179,1,331,132000
2576,6,1960,2006,1383,0,1383,1383,1,292,145250
2577,6,1958,2006,1336,0,1336,1121,2,488,162000
2578,5,1956,2006,1370,0,1370,1058,1,300,148000
2579,5,1957,2006,1092,0,1092,1092,1,299,141000
2580,6,1956,2006,1124,0,1124,1124,1,353,153000
2581,5,1957,2006,1236,0,1236,1070,1,447,134450
2582,5,1979,2006,943,0,943,943,2,600,135960
2583,6,1954,2006,1050,0,1050,1050,1,286,156000
2584,6,1954,2006,1375,0,1375,1367,2,451,140000
2585,5,1952,2006,1008,0,1008,1008,1,280,139500
2586,6,1951,2006,1575,0,1575,216,2,400,155000
2587,5,1956,2006,1145,0,1145,301,2,684,127000
2588,5,1956,2006,1005,0,1005,1005,1,319,133500
2589,5,1955,2006,1056,0,1056,1056,1,300,125000
2590,5,1951,2006,884,0,884,884,1,270,142000
2591,7,1941,2006,2039,0,2039,929,3,791,167000
2592,5,1956,2006,1384,0,1384,1015,2,896,159000
2593,5,1925,2006,1392,1248,2640,2171,3,1008,180000
2594,6,1947,2006,900,412,1312,784,2,649,127000
2595,6,1924,2006,865,445,1310,617,1,398,112000
2596,3,1930,2006,713,0,713,713,1,371,99800
2597,5,1954,2006,833,0,833,833,1,326,117000
2598,5,1921,2006,1073,0,1073,1073,1,326,108480
2599,3,1929,2006,715,0,715,715,2,660,68000
2600,4,1900,2006,448,272,720,448,1,280,86900
2601,5,1920,2006,1130,0,1130,1120,2,720,120000
2602,6,1915,2006,774,821,1595,663,2,528,155500
2603,4,1910,2006,981,779,1760,1077,2,648,80000
2604,3,1915,2006,694,520,1214,672,3,936,105000
2605,5,1900,2006,1766,648,2414,954,2,520,160000
2606,5,1936,2006,1096,370,1466,796,2,566,170000
2607,6,1965,2006,1324,0,1324,1088,2,440,160000
2608,5,1966,2006,1086,0,1086,1024,2,484,159950
2609,6,1963,2006,1146,0,1146,1083,1,294,165000
2610,6,1962,2006,1085,649,1734,912,2,440,159000
2611,6,1962,2006,1207,0,1207,1135,1,264,147000
2612,5,1964,2006,912,0,912,912,1,288,115000
2613,6,1959,2006,1194,0,1194,655,2,539,159500
2614,6,1959,2006,864,0,864,864,1,288,120000
2615,5,1957,2006,816,0,816,816,1,308,129900
2616,6,1961,2006,1773,0,1773,1313,2,418,183000
2617,7,1959,2006,1472,0,1472,0,2,484,157500
2618,7,1962,2006,1900,548,2448,1438,2,441,277500
2619,5,1957,2006,1600,0,1600,1484,1,319,207500
2620,4,1950,2006,910,611,1521,910,1,597,147500
2621,4,1949,2006,720,472,1192,720,0,0,135000
2622,5,1950,2006,1040,0,1040,0,2,625,109500
2623,4,1950,2006,1040,0,1040,0,2,420,109900
2624,5,1959,2006,1040,0,1040,1040,1,286,133700
2625,3,1950,2006,1040,0,1040,0,2,400,81400
2626,3,1949,2006,1040,0,1040,0,2,400,87500
2627,3,1950,2006,1040,0,1040,0,2,400,93500
2628,5,1960,2006,1556,0,1556,1556,0,0,119000
2629,5,1959,2006,1150,0,1150,1150,1,300,141000
2630,5,1961,2006,1150,0,1150,1150,1,288,146000
2631,6,1966,2006,660,688,1348,660,2,453,155000
2632,5,1962,2006,999,0,999,925,1,300,134500
2633,7,1962,2006,1045,0,1045,1045,2,528,120000
2634,5,1962,2006,864,0,864,864,1,336,105000
2635,5,1962,2006,1025,0,1025,1025,0,0,124000
2636,5,1900,2006,1007,1007,2014,716,2,624,169000
2637,4,1925,2006,810,518,1328,686,1,210,107000
2638,5,1948,2006,1226,442,1668,1212,1,240,135000
2639,4,1920,2006,1147,510,1657,1147,1,162,111500
2640,6,1900,2006,940,476,1416,780,2,400,156500
2641,7,1925,2006,832,809,1641,728,2,546,178000
2642,7,1900,2006,848,580,1428,712,2,576,139900
2643,7,1930,2006,502,502,1004,502,1,200,105000
2644,6,1930,2006,813,0,813,813,1,270,110000
2645,4,1900,2006,1084,867,1951,938,2,576,111500
2646,6,1924,2006,1032,0,1032,1032,1,280,108000
2647,5,1925,2006,844,0,844,844,1,216,111500
2648,5,1880,2006,1089,661,1750,636,1,240,124000
2649,4,1950,2006,864,0,864,576,1,528,105000
2650,6,1920,2006,734,384,1118,648,2,440,116000
2651,3,1905,2006,714,662,1376,738,1,216,96900
2652,5,1955,2006,960,0,960,960,2,576,135500
2653,5,1924,2006,816,750,1566,816,2,450,139000
2654,3,1921,2006,492,0,492,492,1,200,61500
2655,6,1945,2006,885,297,1182,770,1,378,120000
2656,3,1955,2006,1163,0,1163,1162,1,220,126175
2657,3,1920,2006,840,0,840,798,1,250,64000
2658,6,1910,2006,908,1020,1928,1020,1,440,137000
2659,4,1900,2006,1095,679,1774,1095,3,779,87000
2660,7,1914,2006,880,888,1768,880,2,320,163000
2661,7,1910,2006,1226,878,2104,1226,2,432,155000
2662,5,1900,2006,889,551,1440,540,1,352,79000
2663,7,1916,2006,815,875,1690,815,1,225,144000
2664,6,1910,2006,684,684,1368,684,1,216,114504
2665,7,1920,2006,998,764,1762,596,2,576,157000
2666,6,1923,2006,1200,0,1200,1200,1,312,125000
2667,10,1892,2006,1518,1518,3608,1107,3,840,475000
2668,5,1920,2006,624,624,1248,624,0,0,93500
2669,5,1958,2006,960,0,960,960,2,624,125000
2670,3,1918,2006,1020,0,1020,1020,0,0,64500
2671,4,1941,2006,788,0,788,788,0,0,100000
2672,6,1939,2006,972,605,1577,972,1,312,140200
2673,6,1924,2006,1017,810,1827,848,1,240,202500
2674,6,1947,2006,1004,660,1664,1004,2,420,159000
2675,5,1939,2006,793,325,1118,793,2,410,119900
2676,6,1934,2006,816,0,1176,816,2,528,114500
2677,5,1936,2006,896,448,1344,896,1,240,115000
2678,3,1930,2006,728,434,1162,728,1,258,75000
2679,5,1925,2006,1015,0,1015,768,1,450,88000
2680,4,1947,2006,672,240,912,0,0,0,80500
2681,5,1928,2006,1042,534,1576,1042,1,225,149000
2682,5,1930,2006,741,583,1324,741,1,180,110000
2683,6,1925,2006,1103,0,1103,1103,2,440,110500
2684,5,1921,2006,616,0,616,616,1,205,89000
2685,5,1922,2006,1048,0,1048,993,1,280,113000
2686,5,1925,2006,816,0,816,816,1,210,109000
2687,6,1962,2006,1611,875,2486,1595,2,576,220000
2688,4,1970,2006,960,0,960,960,2,576,129000
2689,6,1910,2006,1001,634,1635,485,1,255,117000
2690,4,1941,2006,693,0,693,693,0,0,52500
2691,4,1924,2006,834,596,1430,596,2,370,107000
2692,5,1910,2006,665,665,1330,396,1,390,116500
2693,5,1919,2006,819,0,819,610,0,0,72000
2694,6,1937,2006,780,596,1376,780,1,198,119500
2695,5,1938,2006,803,557,1360,803,1,297,125500
2696,3,1922,2006,1077,0,1077,1007,1,210,91000
2697,6,1935,2006,520,0,754,520,0,0,84500
2698,6,1930,2006,984,0,984,984,1,308,90000
2699,5,1951,2006,1081,341,1422,806,1,288,137500
2700,6,1964,2006,1921,0,1921,1921,2,576,150000
2701,5,1950,2006,1640,0,1640,0,2,394,131000
2702,5,1958,2006,1352,0,1352,1062,1,288,130000
2703,5,1935,2006,1032,0,1032,0,1,260,125000
2704,5,1936,2006,879,0,879,830,1,180,80000
2705,7,2004,2006,1073,0,1073,1073,1,246,157000
2706,4,1963,2006,1382,0,1382,1051,2,459,148000
2707,4,1967,2006,1296,0,1296,0,2,516,90000
2708,6,1963,2006,1068,0,1068,1059,1,264,154500
2709,5,1967,2006,1064,0,1064,1064,2,528,153600
2710,5,1966,2006,1320,0,1320,1164,2,564,164500
2711,6,1964,2006,934,0,934,912,1,336,132000
2712,5,1966,2006,1059,0,1059,1059,1,286,142500
2713,5,1968,2006,1159,0,1159,1051,1,336,158000
2714,6,1978,2006,672,728,1400,672,2,440,149500
2715,5,1967,2006,1458,0,1458,1176,2,512,165000
2716,5,1968,2006,1721,0,1721,1461,2,440,180000
2717,6,1978,2006,1040,0,1040,960,2,616,160500
2718,5,1977,2006,1967,0,1967,1967,2,580,156500
2719,5,1977,2006,1949,0,1949,1949,2,586,157000
2720,5,1958,2006,1252,668,1920,1052,2,451,172500
2721,5,1957,2006,1803,0,1803,1134,2,484,155000
2722,5,1955,2006,1779,0,1779,1763,2,454,170000
2723,5,1924,2006,872,0,872,872,1,322,105000
2724,4,1965,2006,960,0,960,648,1,364,145000
2725,5,1956,2006,1437,0,1437,1188,2,576,168000
2726,7,1967,2006,1830,0,1830,1865,2,521,278000
2727,5,1963,2006,1000,0,1000,1000,2,575,164000
2728,7,1953,2006,1304,983,2287,1304,2,667,225000
2729,5,1971,2006,810,0,810,782,2,576,130000
2730,5,1974,2006,894,0,894,864,2,440,142500
2731,7,1980,2006,880,680,1700,430,1,450,148400
2732,7,1986,2006,1453,0,1453,1453,2,445,190000
2733,4,1954,2006,1350,0,1350,967,2,504,146000
2734,5,1942,2006,799,351,1150,799,1,215,128000
2735,5,1948,2006,1112,896,2008,896,1,230,225000
2736,6,1966,2006,1575,626,2201,697,2,432,274970
2737,6,1928,2006,1337,672,2009,672,3,795,235000
2738,6,1935,2006,1836,1836,3672,1836,2,836,415000
2739,5,1962,2006,1560,0,1560,1776,2,528,182000
2740,5,1952,2006,1488,0,1488,0,2,569,135000
2741,5,1955,2006,1057,0,1057,1057,1,288,137000
2742,6,1954,2006,1216,639,1855,994,1,325,136900
2743,6,1953,2006,1068,541,1609,1000,1,305,149900
2744,5,1952,2006,1148,0,1148,980,1,308,123500
2745,5,1954,2006,1124,0,1124,0,0,0,93000
2746,5,1948,2006,1002,454,1456,810,1,280,91500
2747,6,1985,2006,1298,0,1298,1298,2,403,180000
2748,6,1989,2006,1313,1246,2559,868,2,506,209000
2749,8,1993,2006,1065,846,1911,777,2,471,215000
2750,6,1993,2006,1440,0,1440,1344,4,920,224500
2751,7,2005,2006,1308,568,1876,1308,3,848,229800
2752,7,2005,2006,1208,0,1208,1208,2,632,183600
2753,7,2006,2006,1220,0,1220,1199,2,632,194000
2754,7,2006,2006,1294,0,1294,1286,2,662,193879
2755,7,2005,2006,1614,0,1614,1614,3,865,221500
2756,7,2006,2006,1498,0,1498,1498,2,675,204900
2757,7,2006,2006,1391,571,1962,1391,3,868,239799
2758,6,2006,2006,1846,0,1846,1836,2,495,233555
2759,7,2005,2006,1734,0,1734,1734,2,660,260000
2760,8,2005,2006,1590,0,1590,1570,3,754,294900
2761,7,2005,2006,945,864,1809,945,2,638,209700
2762,7,2005,2006,1614,0,1614,1614,2,576,225000
2763,7,2005,2006,784,812,1596,784,2,610,181000
2764,8,1992,2006,927,988,1915,908,2,506,220000
2765,5,1964,2006,1582,0,1582,1624,2,390,190000
2766,6,1969,2006,988,0,988,938,2,540,180000
2767,7,1975,2006,1533,0,1533,1533,2,576,280000
2768,6,1968,2006,1388,0,1388,1388,2,522,158900
2769,5,1996,2006,914,0,914,870,2,576,148000
2770,5,1996,2006,1100,0,1100,1100,2,462,145000
2771,6,1995,2006,795,704,1499,781,2,473,187000
2772,7,1998,2006,1425,0,1425,1425,2,591,193000
2773,5,1995,2006,990,0,990,990,2,576,156000
2774,7,2000,2006,1525,0,1525,1525,2,541,235000
2775,6,1997,2006,1494,0,1494,1479,2,576,217000
2776,7,1999,2006,1588,0,1588,1588,2,472,214000
2777,7,1999,2006,856,893,1749,842,2,515,196000
2778,7,1999,2006,951,828,1779,951,2,586,217000
2779,7,2002,2006,920,941,1861,916,2,492,200000
2780,7,2002,2006,936,840,1776,936,2,474,192500
2781,7,2001,2006,1541,0,1541,1541,3,843,205000
2782,5,1976,2006,954,0,954,911,2,576,132500
2783,6,1977,2006,686,702,1388,675,1,317,157500
2784,6,1978,2006,1282,0,1282,995,3,672,174000
2785,5,1969,2006,971,0,971,971,1,300,128500
2786,5,1972,2006,864,0,864,864,1,288,128500
2787,5,1972,2006,894,0,894,894,2,552,149900
2788,5,1972,2006,864,0,864,864,1,297,119900
2789,6,1993,2006,630,690,1320,630,2,484,137000
2790,8,2002,2006,1091,898,1989,1065,2,586,255000
2791,7,2002,2006,878,884,1762,826,2,591,222000
2792,6,1999,2006,840,915,1755,840,2,530,214000
2793,8,2002,2006,1358,0,1358,1348,2,418,220000
2794,8,2001,2006,1787,0,1787,1753,3,748,275000
2795,7,2002,2006,872,1037,1909,872,2,529,197000
2796,7,2002,2006,1654,0,1654,1654,3,900,230000
2797,8,1999,2006,1090,1124,2214,1090,3,646,268500
2798,7,1996,2006,1065,984,2049,1065,2,467,210900
2799,7,1998,2006,1070,869,1939,1054,3,555,227000
2800,7,1995,2006,950,1045,1995,930,2,610,237000
2801,7,1998,2006,1108,989,2097,1108,2,583,274300
2802,7,2004,2006,1836,0,1836,1860,2,484,216837
2803,6,2003,2006,848,0,848,848,2,420,133000
2804,6,2004,2006,848,0,848,848,2,420,155900
2805,8,2006,2006,1079,840,1919,1079,2,685,233230
2806,7,2003,2006,1390,0,1390,1390,2,545,207000
2807,7,2004,2006,847,1101,1948,847,2,434,195000
2808,6,2003,2006,1700,0,1700,1682,2,544,200000
2809,7,2006,2006,851,886,1737,851,2,578,203160
2810,7,2005,2006,784,827,1611,784,2,572,195800
2811,7,2005,2006,1552,0,1552,1552,3,782,212900
2812,7,2004,2006,860,860,1720,860,2,565,196500
2813,7,2005,2006,1336,0,1336,1336,2,502,198000
2814,6,2005,2006,750,750,1500,750,2,564,173900
2815,6,2005,2006,728,728,1456,728,2,390,163990
2816,7,2005,2006,1310,0,1310,1310,2,400,164990
2817,4,1910,2006,760,676,1436,676,2,528,98000
2818,5,1959,2006,1466,0,1466,1466,2,528,149900
2819,4,1951,2006,1220,0,1220,836,2,396,102000
2820,6,1975,2006,1012,0,1012,976,0,0,127500
2821,6,1975,2006,980,0,980,945,0,0,127500
2822,5,1969,2006,1176,0,1176,1176,1,360,119900
2823,7,2003,2006,806,918,1724,796,2,616,196500
2824,6,2002,2006,914,0,914,914,0,0,117250
2825,7,2003,2006,1164,1150,2314,1150,2,502,229000
2826,5,2005,2006,1072,0,1072,547,2,525,145000
2827,6,2005,2006,1072,0,1072,547,2,525,140000
2828,6,2005,2006,1072,0,1072,547,2,525,142500
2829,7,2004,2006,970,739,1709,970,2,380,134000
2830,7,2004,2006,970,739,1709,970,2,380,130000
2831,6,2004,2006,970,739,1709,970,2,380,130000
2832,7,2004,2006,970,739,1709,970,2,380,137500
2833,7,2004,2006,976,732,1708,976,2,380,130000
2834,4,1948,2006,624,312,936,624,1,265,97900
2835,6,1915,2006,846,492,1338,832,2,528,92000
2836,4,1924,2006,1093,576,1669,1093,1,288,107000
2837,5,1910,2006,658,526,1184,658,0,0,81000
2838,5,1924,2006,949,272,1221,784,1,392,104900
2839,5,1955,2006,864,0,864,864,2,572,115000
2840,4,1954,2006,1482,0,1482,954,2,609,125000
2841,5,1918,2006,686,564,1250,686,1,280,116000
2842,4,1922,2006,964,0,1414,864,0,0,83000
2843,4,1912,2006,954,795,2230,795,1,440,118500
2844,2,1922,2006,498,0,498,498,1,216,35000
2845,4,1910,2006,1055,218,1273,616,1,275,121000
2846,5,1916,2006,948,980,1928,686,0,0,160000
2847,6,1940,2006,1192,403,1595,940,1,240,140000
2848,5,1938,2006,1058,493,1551,1058,1,240,137000
2849,6,1945,2006,816,524,1340,780,1,440,128000
2850,7,1926,2006,743,736,1479,624,1,312,160000
2851,5,1914,2006,892,892,1784,747,1,180,138887
2852,6,1920,2006,755,755,1510,755,1,216,149000
2853,5,1926,2006,1008,0,1522,1008,0,0,102000
2854,7,1919,2006,818,818,1636,818,1,288,167000
2855,7,1920,2006,901,901,1802,793,1,216,200100
2856,5,1939,2006,992,473,1465,992,1,240,131000
2857,5,1941,2006,824,464,1288,824,1,240,112000
2858,7,1915,2006,961,756,1717,756,3,642,140000
2859,6,1920,2006,940,610,1550,817,1,318,195000
2860,8,1929,2006,792,725,1517,792,2,400,230000
2861,5,1940,2006,1125,592,1717,901,1,410,194000
2862,4,1922,2006,1180,0,1180,700,1,252,137500
2863,7,1936,2006,1020,1037,2057,1017,1,180,250000
2864,7,1929,2006,1122,549,1671,1022,2,451,218000
2865,6,1932,2006,1170,1175,2345,952,2,360,239000
2866,7,1932,2006,959,650,1609,637,3,579,199500
2867,6,1930,2006,1104,697,1801,697,2,365,210000
2868,6,1956,2006,1811,0,1811,1073,2,470,230000
2869,5,1977,2006,1647,0,1647,1430,2,621,217500
2870,5,1950,2006,1278,1037,2315,1168,1,342,257000
2871,5,1953,2006,1336,0,1336,1165,1,375,157000
2872,6,1969,2006,1844,0,1844,1844,2,540,223000
2873,5,1942,2006,976,0,976,976,1,215,102000
2874,6,1926,2006,861,424,1285,861,2,506,145400
2875,4,1925,2006,672,0,672,432,0,0,72000
2876,4,1925,2006,641,0,641,641,1,272,85000
2877,4,1936,2006,951,0,951,951,1,327,106500
2878,6,1957,2006,967,671,1638,967,1,384,139000
2879,4,1920,2006,897,439,1336,637,1,570,108000
2880,3,1945,2006,729,0,729,0,0,0,51689
2881,2,1949,2006,480,0,480,480,1,308,35311
2882,5,1951,2006,1060,336,1396,660,0,0,115000
2883,3,1916,2006,576,360,936,216,0,0,78000
2884,8,2005,2006,1778,0,1778,1573,2,495,375000
2885,8,2004,2006,1646,0,1646,1594,2,525,300000
2886,6,1979,2006,1625,0,1625,1625,2,576,242500
2887,6,1978,2006,1664,0,1664,1664,2,616,145000
2888,8,2001,2006,1491,0,1491,1491,2,490,209000
2889,6,1977,2006,1004,0,1004,975,2,504,135000
2890,6,1975,2006,1210,0,1210,1128,2,528,148000
2891,7,1988,2006,1959,0,1959,1907,3,766,171000
2892,7,1989,2006,1238,1281,2519,1210,2,628,335000
2893,7,1986,2006,1295,0,1295,0,1,312,230000
2894,6,1958,2006,1650,0,1650,1632,2,518,250764
2895,8,1981,2006,1707,0,1707,1686,2,511,228000
2896,6,1987,2006,1137,0,1137,1112,2,551,176000
2897,7,1990,2006,1339,0,1339,1309,2,484,180000
2898,7,1990,2006,1298,1216,2514,1216,2,693,250000
2899,6,2000,2006,1403,0,1403,1381,2,470,202000
2900,8,2002,2006,1800,0,1800,1800,3,765,312500
2901,8,2005,2006,1960,0,1960,1728,3,714,320000
2902,8,2005,2006,2028,0,2028,1868,3,880,369900
2903,9,2005,2006,1838,0,1838,1838,3,682,359900
2904,1,1951,2006,1600,0,1600,0,1,270,81500
2905,7,1997,2006,1368,0,1368,1288,4,784,215000
2906,6,1998,2006,1216,0,1216,1216,2,402,164000
2907,6,1998,2006,1337,0,1337,1237,2,405,153500
2908,5,2006,2006,1140,0,1140,1140,0,0,84500
2909,5,1977,2006,616,688,1304,264,1,336,104500
2910,5,1977,2006,925,550,1475,757,1,336,127000
2911,6,1973,2006,1291,1230,2521,942,2,576,151400
2912,5,1968,2006,874,0,874,864,1,288,126500
2913,5,1970,2006,1652,0,1652,1652,3,928,146500
2914,4,1970,2006,630,0,630,630,0,0,73000
2915,4,1972,2006,546,546,1092,546,1,253,79400
2916,5,1969,2006,1360,0,1360,1104,1,336,140000
2917,5,1970,2006,630,0,630,630,0,0,92000
2918,4,1970,2006,546,546,1092,546,1,286,87550
2919,4,1970,2006,546,546,1092,546,0,0,79500
2920,4,1970,2006,546,546,1092,546,0,0,90500
2921,4,1970,2006,546,546,1092,546,1,286,71000
2922,6,1976,2006,1728,0,1728,1728,2,574,150900
2923,5,1976,2006,1728,0,1728,1728,2,560,188000
2924,5,1977,2006,1126,0,1126,1126,2,484,160000
2925,5,1960,2006,1224,0,1224,1224,2,576,131000
2926,6,1984,2006,1003,0,1003,1003,2,588,142500
2927,5,1983,2006,902,0,902,864,2,484,131000
2928,5,1992,2006,970,0,970,912,0,0,132000
2929,5,1974,2006,1389,0,1389,1389,2,418,170000
2930,7,1993,2006,996,1004,2000,996,3,650,188000
